binary_label,hygroscopicity_category,group,Initial_Weight,MACCS_0,MACCS_1,MACCS_2,MACCS_3,MACCS_4,MACCS_5,MACCS_6,MACCS_7,MACCS_8,MACCS_9,MACCS_10,MACCS_11,MACCS_12,MACCS_13,MACCS_14,MACCS_15,MACCS_16,MACCS_17,MACCS_18,MACCS_19,MACCS_20,MACCS_21,MACCS_22,MACCS_23,MACCS_24,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_32,MACCS_33,MACCS_34,MACCS_35,MACCS_36,MACCS_37,MACCS_38,MACCS_39,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_45,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_50,MACCS_51,MACCS_52,MACCS_53,MACCS_54,MACCS_55,MACCS_56,MACCS_57,MACCS_58,MACCS_59,MACCS_60,MACCS_61,MACCS_62,MACCS_63,MACCS_64,MACCS_65,MACCS_66,MACCS_67,MACCS_68,MACCS_69,MACCS_70,MACCS_71,MACCS_72,MACCS_73,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_78,MACCS_79,MACCS_80,MACCS_81,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_87,MACCS_88,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_94,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_101,MACCS_102,MACCS_103,MACCS_104,MACCS_105,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_110,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_118,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_124,MACCS_125,MACCS_126,MACCS_127,MACCS_128,MACCS_129,MACCS_130,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BET,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
1,hygroscopic,12,47.9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.52,11.63808248,11.63808248,0,-5.038451436,0.35524131,22.94736842,292.248,283.176,292.0129867,96,0,1,-0.745712309,1,0.745712309,1.210526316,1.736842105,2.210526316,,,,,,,,,2.51034819,1.80E-06,584.1852982,13.55204176,10.28345468,13.09995127,8.281710636,4.943876431,6.352124722,3.867243718,5.57043863,2.772752464,4.114328853,1.730316213,2.420336721,-0.93,16.12534034,5.216451947,2.414467372,131.5601161,4.552749874,10.11812686,0,4.870957236,5.907179729,35.58840054,15.01123552,13.21233417,0,0,18.19910121,19.05647134,5.687386275,0,52.11690726,27.74380738,0,5.316788604,0,11.79469444,4.899909731,30.33183534,0,0,39.77398437,10.48192346,0,0,29.77979834,14.91266404,0,6.9237372,30.33183534,0,0,0,106.61,26.92737834,22.55962123,0,35.24467231,4.899909731,6.9237372,12.13273414,18.19910121,5.316788604,0,0,33.8541199,0,21.40579837,1.831384637,0.155347222,-1.146895314,6.70003921,0,0.905324074,-5.038451436,0.2,19,1,7,0,1,1,1,0,1,5,1,9,2,0,1,1,2,-2.9918,60.5619
0,no hygroscopic,13,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,6.124212963,6.124212963,0,0,0.794300789,19.35,289.806,269.646,289.1233419,106,0,0.107910401,-0.367447813,0.367447813,0.107910401,1,1.7,2.5,35.4530009,9.956088398,2.202615999,-2.279339574,2.298800288,-2.273193917,5.853030765,0.055380179,2.433755115,1.47E-06,526.744391,13.0791395,11.65853321,12.47502979,9.343336593,6.772984054,6.772984054,5.098110975,5.098110975,3.637672727,3.637672727,2.623608206,2.623608206,-1.35,15.04676528,6.889358088,3.20866113,126.3338489,4.736862954,6.103966388,0,0,0,0,4.899909731,0,0,12.40703316,54.59730362,23.73802646,13.08951281,6.606881965,4.736862954,12.40703316,0,4.899909731,0,12.64872279,20.19931035,71.28765809,0,0,0,0,0,12.40703316,25.09922008,11.28161936,0,22.79432086,54.59730362,0,0,0,12.47,0,0,0,18.51099955,0,19.69639478,16.69035448,0,6.066367068,60.47851826,4.736862954,6.124212963,0,2.305601852,0,3.887320484,0,19.08603222,0.061203704,2.727113095,2.141849017,0.294117647,20,0,2,0,1,1,2,0,2,2,0,3,1,0,0,0,3,3.6598,84.261
0,no hygroscopic,14,53.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49037037,10.49037037,0.346828704,-4.46599537,0.477791967,10.52941176,263.315,246.179,263.0827436,98,0,0.297853764,-0.507914943,0.507914943,0.297853764,1.176470588,1.705882353,2,32.23978358,10.31007007,2.147396647,-1.996932505,2.252936812,-2.093723784,7.855327935,0.43288895,2.221547333,4.37E-07,417.3515744,13.47469149,9.712650028,10.52914661,7.823915731,5.026599475,6.466662804,3.084200759,4.474159845,1.721299034,2.604101492,0.959426471,1.561433636,-1.31,15.69,7.101290183,6.10173873,100.6639684,15.52984339,16.39450714,0,0,10.11812686,0,4.552749874,0,8.417796984,0,13.8474744,25.22224695,6.066367068,0,23.18360165,10.11812686,0,5.316788604,0,18.74295787,13.08951281,18.19910121,0,11.49902367,5.316788604,0,11.49902367,0,36.27311446,10.11812686,0,13.8474744,23.09458468,0,0,0,106.86,20.76312217,8.417796984,0,5.749511833,0,31.28861402,0,0,0,19.164263,14.76580466,29.47611111,0,-0.706018519,20.8455787,0,-0.948402778,2.82650463,0,6.388888889,-4.46599537,0.4,17,4,6,0,0,0,1,0,1,5,4,7,3,0,0,0,1,0.9603,63.8039
0,no hygroscopic,15,48.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24874528,10.24874528,0.039907407,0.039907407,0.647743857,9.181818182,152.149,144.085,152.0473441,58,0,0.160689324,-0.504254323,0.504254323,0.160689324,1.545454545,2.272727273,2.818181818,16.47402487,10.19638222,1.99787002,-2.012968463,2.247074868,-1.85393322,5.758009951,0.11180066,2.054947782,3.116164134,258.7408623,8.267584714,6.073111253,6.073111253,5.274386908,3.0983905,3.0983905,2.049137357,2.049137357,1.339861505,1.339861505,0.767520567,0.767520567,-1.51,7.595374078,3.053138101,1.490370509,64.23058843,9.843390349,6.286160523,11.49902367,0,0,0,4.794537184,0,0,0,0,18.19910121,5.563451492,7.109797541,14.63792753,6.286160523,0,0,0,0,7.109797541,23.7625527,0,11.49902367,4.736862954,0,11.49902367,0,18.50248546,0,0,10.35798868,18.19910121,0,0,0,46.53,0,4.794537184,0,5.749511833,17.59912385,0,25.30889875,0,0,0,9.843390349,4.778564815,0,10.24874528,9.08954554,0.485787037,0.354351852,4.412453704,0.696388889,0,1.434162887,0.125,11,1,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,1.2133,40.0463
0,no hygroscopic,16,47.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,9.644321187,9.644321187,0.077237835,-0.077237835,0.308145469,16.55555556,504.636,464.316,504.3172518,200,0,0.227803311,-0.394534284,0.394534284,0.227803311,0.5,0.833333333,1.138888889,16.25922512,10.1127665,2.266546204,-2.325114855,2.342773256,-2.359028068,5.948931816,0.279190609,2.923513433,1.937972802,835.4441205,25.32985188,21.09448521,21.09448521,17.69373311,13.22801477,13.22801477,9.355580958,9.355580958,6.839870084,6.839870084,5.004720278,5.004720278,-2.54,26.52098433,13.13281202,6.049910617,211.765225,40.0257485,11.03340144,11.63572556,11.89667856,0,0,0,9.967957042,9.967957042,0,0,38.52492974,52.35805125,26.42752786,20.42610958,34.56580555,0,19.93591408,0,38.52492974,98.38521803,0,0,0,19.59963892,23.53240412,0,0,119.1476028,0,0,38.52492974,0,0,11.03340144,0,145.44,0,20.42610958,0,26.42752786,49.10910562,63.49803767,12.84164325,9.799819462,0,9.799819462,19.93591408,0,0,27.77925386,38.57728475,1.305648148,2.349613673,0,6.609832639,4.378366938,0,0.75,36,4,12,0,2,2,0,2,2,12,4,12,12,0,2,2,4,-0.0176,140.0252
0,no hygroscopic,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,9.644321187,9.644321187,0.077237835,-0.077237835,0.308145469,16.55555556,504.636,464.316,504.3172518,200,0,0.227803311,-0.394534284,0.394534284,0.227803311,0.5,0.833333333,1.138888889,16.25922512,10.1127665,2.266546204,-2.325114855,2.342773256,-2.359028068,5.948931816,0.279190609,2.923513433,1.937972802,835.4441205,25.32985188,21.09448521,21.09448521,17.69373311,13.22801477,13.22801477,9.355580958,9.355580958,6.839870084,6.839870084,5.004720278,5.004720278,-2.54,26.52098433,13.13281202,6.049910617,211.765225,40.0257485,11.03340144,11.63572556,11.89667856,0,0,0,9.967957042,9.967957042,0,0,38.52492974,52.35805125,26.42752786,20.42610958,34.56580555,0,19.93591408,0,38.52492974,98.38521803,0,0,0,19.59963892,23.53240412,0,0,119.1476028,0,0,38.52492974,0,0,11.03340144,0,145.44,0,20.42610958,0,26.42752786,49.10910562,63.49803767,12.84164325,9.799819462,0,9.799819462,19.93591408,0,0,27.77925386,38.57728475,1.305648148,2.349613673,0,6.609832639,4.378366938,0,0.75,36,4,12,0,2,2,0,2,2,12,4,12,12,0,2,2,4,-0.0176,140.0252
0,slightly hygroscopic,18,53.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.81,11.39244743,11.39244743,0,-1.117218443,0.423793606,9.136363636,649.945,636.841,649.7907801,124,0,0.337517131,-0.477582766,0.477582766,0.337517131,0.818181818,1.136363636,1.363636364,126.9147409,10.13949237,2.246926842,-2.173754804,2.383262231,-2.174377772,14.11553821,-0.114561592,2.290120108,0,539.5412532,15.61036599,11.30585189,17.77834676,9.162478918,5.152925943,8.38917338,3.73447171,6.970719146,2.132874254,5.36912169,1.423377583,5.590371261,-0.26,23.99842539,9.784294612,5.427217481,166.3816593,26.69248827,0,0,11.81435946,0,5.969305288,9.589074368,4.794537184,0,0,0,67.77261188,13.8474744,27.64877085,30.44252262,96.93104918,0,0,0,13.8474744,10.63357721,16.2739983,0,0,10.63357721,11.37477255,0,67.77261188,33.84257581,9.589074368,10.71054681,24.20546308,0,0,0,0,158.5,5.969305288,19.49013895,0,28.33019462,22.08531936,0,13.8474744,0,67.77261188,10.63357721,0,1.438151927,5.713592706,33.9179611,14.52823541,0.833007407,-1.742859297,0,0,2.671910746,0,0.181818182,22,7,8,0,0,0,1,0,1,3,3,11,3,0,0,0,1,1.466,107.3873
0,no hygroscopic,19,49.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,12.20360843,12.20360843,0.114276738,-0.774853133,0.545910036,11.2,336.299,324.203,336.0633881,124,0,0.343065583,-0.506603542,0.506603542,0.343065583,0.68,1.08,1.52,16.39964175,10.02839011,2.199188009,-2.080337523,2.308946722,-2.141514487,5.853542447,0.447935193,2.607356807,1.945427402,1115.192435,17.55167728,12.85332929,12.85332929,12.05855065,7.533765786,7.533765786,5.602455009,5.602455009,4.107718269,4.107718269,2.832513118,2.832513118,-3.54,15.01509454,5.521483201,2.350789535,139.7379139,19.04735666,22.66506395,0,0,0,11.25117264,0,9.589074368,0,0,24.26546827,24.26546827,6.420821623,21.89935141,19.04735666,21.93848871,0,0,0,6.420821623,0,80.49808654,0,11.49902367,11.25117264,0,11.49902367,0,10.21305479,6.420821623,0,11.12690298,66.95431279,0,21.93848871,0,100.88,11.25117264,19.80212916,0,40.21278856,10.77244843,0,0,48.53093655,0,0,8.834301874,10.36641345,0,24.40721687,21.52255522,-1.299522985,-0.557761821,13.03530372,-0.307537793,0,0,0.052631579,25,2,6,0,0,0,2,2,4,6,2,6,2,0,0,0,4,2.9014,91.1036
0,no hygroscopic,20,52.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,10.96726379,10.96726379,0.09837963,-0.392962963,0.622523995,10.53846154,176.171,168.107,176.0473441,66,0,0.335962155,-0.507821998,0.507821998,0.335962155,1.307692308,2.076923077,2.846153846,16.39250892,10.1313578,2.011910941,-1.989766438,2.201091535,-1.966994236,5.805528642,0.472794315,2.017803763,2.944524273,500.9175042,9.422285252,7.073111253,7.073111253,6.164703798,3.901363374,3.901363374,2.928910297,2.928910297,1.934942766,1.934942766,1.313604795,1.313604795,-1.77,7.857386378,2.622440833,1.284035067,74.23858244,9.523678332,11.33253197,0,0,0,5.625586319,0,4.794537184,0,0,0,24.61992283,17.51895835,0,9.523678332,10.96924436,0,0,0,6.9237372,0,40.24904327,0,5.749511833,5.625586319,0,5.749511833,0,5.106527395,0,6.9237372,5.563451492,33.47715639,0,10.96924436,0,50.44,5.625586319,4.794537184,0,5.749511833,5.583020142,10.94967571,12.13273414,12.13273414,6.9237372,0,9.523678332,4.907731481,0,10.96726379,9.994801587,0.881342593,0.09837963,6.154150605,0,1.829663643,0,0.1,13,1,3,0,0,0,1,1,2,3,1,3,0,0,0,0,2,1.80702,48.8858
0,no hygroscopic,21,45.6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,11.86522298,11.86522298,0.085858135,-0.410418084,0.667530132,11.1875,224.22,212.124,224.0909402,86,0,0.331703435,-0.39451894,0.39451894,0.331703435,1.3125,2,2.625,16.2512935,10.46319047,2.128109428,-2.043381795,2.038014714,-2.371996206,5.693737949,0.27737974,2.678725641,2.947769379,626.3276672,11.86987901,9.04412839,9.04412839,7.574586063,4.793169579,4.793169579,3.539544942,3.539544942,2.558102429,2.558102429,1.674240472,1.674240472,-1.89,10.62193082,3.599905389,1.284720997,90.18813288,9.673627043,0,11.16387794,0,5.559266895,5.689743398,13.92873648,9.778515705,0,0,0,0,20.64010037,12.93420204,5.106527395,11.16387794,0,18.68527746,14.09534397,6.544756406,6.606881965,27.16540474,0,0,11.24901029,0,0,0,30.39868682,20.64010037,0,0,15.91639444,0,11.16387794,0,82.05,11.24901029,9.589074368,0,13.15163837,11.16387794,4.567099648,22.50919135,7.047671983,0,4.983978521,5.106527395,3.874605064,0,27.46403809,8.855627205,-0.14259401,0,0,1.446157407,0.195832152,2.973000756,0.444444444,16,1,7,0,0,0,0,2,2,7,1,7,2,0,0,0,2,-1.574,57.3008
